Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-10-27 11:30:00	3417.111	3417.122	3417.111	3417.122	3410.590	3408.455	3398.269	7	61
2017-10-27 11:25:00	3413.540	3417.082	3413.540	3416.445	3410.471	3408.221	3398.100	64	65
2017-10-27 11:20:00	3408.721	3413.452	3408.721	3412.998	3410.391	3407.988	3397.934	65	65
2017-10-27 11:15:00	3410.496	3410.496	3408.233	3408.361	3410.380	3407.792	3397.785	65	65
2017-10-27 11:10:00	3412.506	3413.035	3409.862	3409.862	3410.462	3407.651	3397.660	65	65
2017-10-27 11:05:00	3411.612	3413.062	3411.307	3412.274	3410.514	3407.516	3397.527	64	65
2017-10-27 11:00:00	3411.572	3412.633	3411.336	3411.699	3410.517	3407.329	3397.384	65	65
2017-10-27 10:55:00	3414.065	3414.254	3410.590	3411.390	3410.532	3407.143	3397.243	65	65
2017-10-27 10:50:00	3415.009	3415.900	3414.352	3414.658	3410.553	3406.951	3397.097	64	65
2017-10-27 10:45:00	3418.058	3418.558	3414.258	3414.930	3410.509	3406.728	3396.941	65	65
2017-10-27 10:40:00	3420.147	3420.581	3418.182	3418.323	3410.459	3406.492	3396.786	65	65
2017-10-27 10:35:00	3415.166	3420.628	3414.831	3420.088	3410.342	3406.203	3396.614	65	61
2017-10-27 10:30:00	3413.326	3415.465	3413.100	3415.087	3410.189	3405.894	3396.431	64	57
2017-10-27 10:25:00	3413.879	3413.990	3412.513	3413.734	3410.136	3405.643	3396.274	65	57
2017-10-27 10:20:00	3415.531	3415.531	3413.102	3413.458	3410.111	3405.406	3396.119	65	57
2017-10-27 10:15:00	3414.734	3416.412	3414.204	3415.230	3410.090	3405.153	3395.967	64	57
2017-10-27 10:10:00	3414.660	3415.194	3413.381	3414.903	3410.035	3404.893	3395.815	65	57
2017-10-27 10:05:00	3416.219	3417.873	3414.621	3415.086	3409.986	3404.675	3395.656	65	57
2017-10-27 10:00:00	3410.806	3416.627	3410.421	3416.627	3409.933	3404.454	3395.506	65	57
2017-10-27 09:55:00	3409.359	3410.965	3407.814	3410.590	3409.849	3404.223	3395.358	64	57
2017-10-27 09:50:00	3410.957	3411.450	3409.499	3409.636	3409.876	3404.040	3395.227	65	57
2017-10-27 09:45:00	3411.032	3411.410	3409.687	3410.348	3409.886	3403.866	3395.098	65	57
2017-10-27 09:40:00	3410.427	3412.964	3409.802	3410.985	3409.834	3403.686	3394.978	65	57
2017-10-27 09:35:00	3407.930	3410.086	3407.845	3410.086	3409.731	3403.499	3394.841	64	57
2017-10-27 09:30:00	3403.350	3408.094	3402.516	3408.094	3409.625	3403.321	3394.710	65	57
2017-10-27 09:25:00	3404.498	3404.498	3404.498	3404.498	3409.521	3403.163	3394.586	5	57
2017-10-26 15:00:00	3408.234	3408.245	3407.567	3407.567	3409.501	3403.041	3394.491	8	61
2017-10-26 14:55:00	3407.010	3408.364	3405.690	3408.364	3409.467	3402.888	3394.360	64	65
2017-10-26 14:50:00	3406.091	3407.113	3405.430	3406.550	3409.423	3402.727	3394.207	65	65
2017-10-26 14:45:00	3404.088	3406.428	3404.002	3405.871	3409.479	3402.584	3394.059	65	65
2017-10-26 14:40:00	3403.358	3404.557	3401.565	3404.557	3409.553	3402.449	3393.912	64	65
2017-10-26 14:35:00	3405.755	3405.964	3403.311	3403.844	3409.537	3402.326	3393.793	65	65
2017-10-26 14:30:00	3405.906	3406.199	3404.718	3405.532	3409.575	3402.210	3393.686	65	65
2017-10-26 14:25:00	3404.892	3405.860	3403.795	3405.419	3409.578	3402.078	3393.568	64	65
2017-10-26 14:20:00	3407.546	3408.250	3404.870	3405.242	3409.575	3401.947	3393.452	65	65
2017-10-26 14:15:00	3409.587	3409.604	3406.876	3406.965	3409.639	3401.817	3393.334	65	65
2017-10-26 14:10:00	3411.123	3412.413	3409.030	3409.690	3409.696	3401.670	3393.212	64	65
2017-10-26 14:05:00	3410.636	3412.202	3410.002	3411.689	3409.589	3401.496	3393.075	65	61
2017-10-26 14:00:00	3408.062	3411.124	3408.062	3410.550	3409.357	3401.309	3392.920	65	57
2017-10-26 13:55:00	3406.413	3408.294	3406.128	3408.026	3409.180	3401.128	3392.763	65	53
2017-10-26 13:50:00	3406.217	3407.168	3405.335	3406.745	3409.063	3400.962	3392.612	64	49
2017-10-26 13:45:00	3408.291	3408.548	3406.334	3406.856	3408.872	3400.803	3392.463	65	45
2017-10-26 13:40:00	3409.394	3410.076	3407.973	3408.011	3408.595	3400.646	3392.314	65	41
2017-10-26 13:35:00	3407.261	3409.559	3406.621	3409.559	3408.310	3400.478	3392.176	64	37
2017-10-26 13:30:00	3410.169	3410.540	3407.399	3407.435	3408.069	3400.330	3392.027	65	33
2017-10-26 13:25:00	3408.892	3410.643	3408.564	3410.169	3407.859	3400.199	3391.888	65	29
2017-10-26 13:20:00	3410.659	3410.822	3408.332	3408.332	3407.615	3400.025	3391.740	64	25
2017-10-26 13:15:00	3412.851	3413.288	3410.343	3410.343	3407.327	3399.847	3391.610	65	21
2017-10-26 13:10:00	3412.966	3413.381	3411.669	3412.825	3407.051	3399.625	3391.471	64	17
2017-10-26 13:05:00	3411.484	3413.172	3410.756	3412.833	3406.689	3399.380	3391.313	65	13
2017-10-26 13:00:00	3412.543	3414.145	3411.042	3411.201	3406.319	3399.138	3391.151	64	9
2017-10-26 12:55:00	3412.447	3412.447	3412.447	3412.447	3405.971	3398.915	3391.003	5	5
2017-10-26 12:50:00	3412.447	3412.447	3412.447	3412.447	3405.584	3398.692	3390.847	5	5
2017-10-26 12:45:00	3412.447	3412.447	3412.447	3412.447	3405.203	3398.468	3390.687	5	5
2017-10-26 12:40:00	3412.447	3412.447	3412.447	3412.447	3404.839	3398.226	3390.522	5	5
2017-10-26 12:35:00	3412.447	3412.447	3412.447	3412.447	3404.519	3397.947	3390.353	5	9
2017-10-26 12:30:00	3412.447	3412.447	3412.447	3412.447	3404.141	3397.678	3390.188	5	13
2017-10-26 12:25:00	3412.447	3412.447	3412.447	3412.447	3403.754	3397.418	3390.023	5	17
2017-10-26 12:20:00	3412.447	3412.447	3412.447	3412.447	3403.349	3397.146	3389.858	5	21
2017-10-26 12:15:00	3412.447	3412.447	3412.447	3412.447	3402.947	3396.870	3389.693	5	25
2017-10-26 12:10:00	3412.447	3412.447	3412.447	3412.447	3402.525	3396.600	3389.528	5	29
2017-10-26 12:05:00	3412.447	3412.447	3412.447	3412.447	3402.064	3396.332	3389.363	5	33
2017-10-26 12:00:00	3412.447	3412.447	3412.447	3412.447	3401.599	3396.056	3389.198	5	37
2017-10-26 11:55:00	3412.447	3412.447	3412.447	3412.447	3401.150	3395.814	3389.033	5	41
2017-10-26 11:50:00	3412.447	3412.447	3412.447	3412.447	3400.703	3395.574	3388.868	5	45
2017-10-26 11:45:00	3412.447	3412.447	3412.447	3412.447	3400.216	3395.310	3388.703	5	49
2017-10-26 11:40:00	3412.447	3412.447	3412.447	3412.447	3399.752	3395.032	3388.538	5	53
2017-10-26 11:35:00	3412.447	3412.447	3412.447	3412.447	3399.365	3394.757	3388.373	5	57
2017-10-26 11:30:00	3412.174	3412.447	3412.174	3412.447	3398.975	3394.482	3388.208	7	61
2017-10-26 11:25:00	3410.486	3412.034	3409.949	3411.953	3398.596	3394.206	3388.043	65	64
2017-10-26 11:20:00	3407.132	3410.612	3407.132	3410.144	3398.203	3393.907	3387.880	64	64
2017-10-26 11:15:00	3406.030	3407.721	3405.157	3407.721	3397.846	3393.644	3387.727	65	65
2017-10-26 11:10:00	3404.857	3406.326	3403.976	3405.857	3397.537	3393.397	3387.585	65	65
2017-10-26 11:05:00	3403.256	3404.780	3402.371	3404.780	3397.266	3393.166	3387.453	64	64
2017-10-26 11:00:00	3403.249	3403.786	3401.769	3402.885	3397.016	3392.952	3387.325	64	65
2017-10-26 10:55:00	3405.851	3405.971	3402.947	3403.471	3396.804	3392.769	3387.204	65	65
2017-10-26 10:50:00	3406.274	3406.418	3404.931	3405.865	3396.580	3392.552	3387.075	65	65
2017-10-26 10:45:00	3409.470	3409.719	3405.964	3406.183	3396.309	3392.320	3386.938	64	64
2017-10-26 10:40:00	3409.666	3409.919	3408.495	3409.348	3396.031	3392.080	3386.800	64	65
2017-10-26 10:35:00	3404.300	3409.567	3403.358	3409.567	3395.690	3391.813	3386.648	65	61
2017-10-26 10:30:00	3405.156	3405.233	3402.865	3403.774	3395.344	3391.517	3386.499	64	57
2017-10-26 10:25:00	3405.540	3407.045	3405.431	3405.721	3395.115	3391.309	3386.384	64	57
2017-10-26 10:20:00	3405.386	3406.716	3405.160	3405.697	3394.846	3391.080	3386.262	65	57
