Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-01-25 13:10:00	22986.50	22994.82	22973.16	22977.65	22989.90	22977.39	22954.33	150	150
2017-01-25 13:05:00	22986.39	22993.51	22981.87	22983.86	22989.51	22977.29	22953.98	150	150
2017-01-25 13:00:00	22990.84	23001.23	22985.84	22986.63	22989.01	22977.11	22953.56	150	150
2017-01-25 11:55:00	22993.61	22999.46	22985.72	22989.62	22988.49	22976.89	22953.11	150	150
2017-01-25 11:50:00	22992.93	22998.79	22985.88	22993.44	22987.78	22976.06	22952.60	150	150
2017-01-25 11:45:00	22996.87	22998.85	22986.66	22990.57	22986.90	22975.16	22952.14	150	150
2017-01-25 11:40:00	22997.62	23003.97	22989.00	22994.51	22985.83	22974.21	22951.68	150	150
2017-01-25 11:35:00	22998.18	23005.30	22991.99	22997.38	22984.77	22973.18	22951.19	150	150
2017-01-25 11:30:00	23000.97	23005.01	22991.08	22998.18	22983.60	22972.11	22950.74	150	150
2017-01-25 11:25:00	23002.00	23007.94	22991.76	23000.76	22983.16	22971.01	22950.29	150	150
2017-01-25 11:20:00	23000.69	23010.63	22998.10	23001.93	22982.77	22969.78	22949.82	150	150
2017-01-25 11:15:00	22990.50	23010.86	22990.50	23003.56	22982.29	22968.71	22949.37	150	150
2017-01-25 11:10:00	22996.07	22998.51	22986.72	22990.50	22981.71	22967.54	22948.87	150	150
2017-01-25 11:05:00	22992.31	23007.86	22990.64	22996.07	22981.51	22966.50	22948.38	150	150
2017-01-25 11:00:00	22979.29	22998.62	22974.05	22991.80	22981.11	22965.44	22947.91	150	150
2017-01-25 10:55:00	22974.93	22983.28	22968.68	22977.56	22980.80	22964.43	22947.44	150	150
2017-01-25 10:50:00	22969.90	22977.72	22963.46	22973.96	22980.77	22963.51	22947.07	150	150
2017-01-25 10:45:00	23006.38	23008.12	22965.99	22969.90	22980.80	22962.56	22946.71	150	150
2017-01-25 10:40:00	23011.92	23012.05	22995.62	23007.58	22980.89	22961.59	22946.38	150	150
2017-01-25 10:35:00	23026.62	23026.62	23002.53	23011.92	22980.29	22960.19	22945.83	150	150
2017-01-25 10:30:00	23024.21	23030.74	23017.41	23028.49	22979.54	22958.84	22945.25	150	149
2017-01-25 10:25:00	23033.39	23035.56	23019.05	23024.99	22978.35	22957.32	22944.61	150	149
2017-01-25 10:20:00	23038.75	23043.00	23024.30	23033.66	22977.23	22955.74	22943.95	150	149
2017-01-25 10:15:00	23032.09	23041.38	23024.01	23039.79	22976.08	22954.17	22943.25	150	149
2017-01-25 10:10:00	23018.41	23037.24	23018.41	23031.27	22974.71	22952.53	22942.58	150	149
2017-01-25 10:05:00	23020.81	23027.06	23012.75	23020.84	22973.43	22951.04	22941.99	150	149
2017-01-25 10:00:00	23016.99	23025.20	23006.60	23020.38	22972.41	22949.69	22941.43	150	149
2017-01-25 09:55:00	23021.40	23035.92	23017.17	23017.17	22971.32	22948.30	22940.75	150	149
2017-01-25 09:50:00	23016.56	23026.69	23011.16	23024.06	22970.37	22947.01	22940.05	150	149
2017-01-25 09:45:00	23028.42	23032.47	23011.79	23016.66	22969.33	22945.62	22939.30	150	149
2017-01-25 09:40:00	23022.15	23034.63	23020.03	23028.80	22968.49	22944.21	22938.67	150	149
2017-01-25 09:35:00	23019.24	23031.10	23007.09	23023.40	22967.24	22942.75	22938.02	150	149
2017-01-25 09:30:00	23053.11	23053.11	22996.69	23020.18	22966.00	22941.45	22937.44	150	149
2017-01-25 09:25:00	23066.40	23066.40	23066.40	23066.40	22964.87	22940.24	22936.78	150	149
2017-01-25 09:20:00	23066.40	23066.40	23066.40	23066.40	22962.72	22938.59	22935.82	136	149
2017-01-24 15:55:00	22935.82	22948.85	22930.94	22935.74	22960.63	22936.91	22935.09	150	150
2017-01-24 15:50:00	22947.22	22955.98	22935.75	22935.75	22961.27	22936.59	22935.00	150	150
2017-01-24 15:45:00	22935.49	22949.18	22931.42	22945.39	22962.04	22936.35	22934.87	150	150
2017-01-24 15:40:00	22925.63	22939.14	22917.44	22933.82	22962.44	22936.08	22934.97	150	150
