Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	S&P 500 Index - #Ticks	SMAVG (15)
2017-01-07 02:25:00	2280.52	2280.56	2278.73	2278.77	2274.04	2270.07	2269.37	300	300
2017-01-07 02:20:00	2280.50	2281.20	2280.49	2280.49	2273.84	2269.90	2269.30	300	300
2017-01-07 02:15:00	2280.44	2280.82	2280.44	2280.49	2273.61	2269.71	2269.23	300	300
2017-01-07 02:10:00	2280.51	2280.70	2280.36	2280.44	2273.36	2269.51	2269.16	300	300
2017-01-07 02:05:00	2281.26	2281.44	2280.48	2280.50	2273.12	2269.34	2269.09	300	300
2017-01-07 02:00:00	2281.09	2281.40	2280.96	2281.24	2272.87	2269.18	2269.02	300	300
2017-01-07 01:55:00	2280.45	2281.33	2280.00	2281.09	2272.60	2269.01	2268.95	300	300
2017-01-07 01:50:00	2280.38	2280.48	2279.87	2280.46	2272.35	2268.85	2268.87	300	300
2017-01-07 01:45:00	2280.65	2281.06	2280.37	2280.37	2272.11	2268.69	2268.79	300	300
2017-01-07 01:40:00	2280.66	2281.90	2280.59	2280.62	2271.86	2268.53	2268.71	300	300
2017-01-07 01:35:00	2280.98	2281.74	2280.30	2280.65	2271.59	2268.36	2268.65	300	300
2017-01-07 01:30:00	2279.33	2281.25	2279.33	2280.98	2271.32	2268.24	2268.53	300	300
2017-01-07 01:25:00	2279.06	2279.34	2278.94	2279.33	2271.03	2268.12	2268.42	300	300
2017-01-07 01:20:00	2278.65	2279.44	2278.32	2279.06	2270.79	2268.01	2268.31	300	300
2017-01-07 01:15:00	2277.68	2278.57	2277.68	2278.51	2270.52	2267.91	2268.20	300	300
2017-01-07 01:10:00	2277.10	2277.72	2277.01	2277.67	2270.28	2267.81	2268.09	300	300
2017-01-07 01:05:00	2277.10	2277.40	2276.86	2277.08	2270.05	2267.72	2267.97	300	300
2017-01-07 01:00:00	2277.74	2277.82	2277.10	2277.11	2269.84	2267.64	2267.85	300	300
2017-01-07 00:55:00	2277.23	2278.85	2277.23	2277.72	2269.64	2267.58	2267.73	300	300
2017-01-07 00:50:00	2277.73	2277.98	2276.88	2277.23	2269.42	2267.51	2267.59	300	300
2017-01-07 00:45:00	2276.94	2278.04	2276.90	2277.63	2269.22	2267.44	2267.45	300	300
2017-01-07 00:40:00	2275.11	2277.01	2275.11	2276.95	2269.02	2267.37	2267.31	300	300
2017-01-07 00:35:00	2275.10	2275.19	2274.17	2275.07	2268.83	2267.31	2267.18	300	300
2017-01-07 00:30:00	2274.55	2275.27	2274.47	2275.07	2268.68	2267.25	2267.06	300	300
2017-01-07 00:25:00	2273.41	2274.70	2273.06	2274.51	2268.51	2267.19	2266.94	300	300
2017-01-07 00:20:00	2272.36	2273.64	2272.36	2273.41	2268.36	2267.15	2266.83	300	300
2017-01-07 00:15:00	2272.37	2273.22	2272.29	2272.36	2268.21	2267.12	2266.71	300	300
2017-01-07 00:10:00	2270.73	2272.35	2270.57	2272.35	2268.08	2267.09	2266.59	300	300
2017-01-07 00:05:00	2271.17	2271.29	2270.47	2270.83	2267.95	2267.05	2266.47	300	300
2017-01-07 00:00:00	2270.70	2271.44	2270.34	2271.17	2267.84	2267.03	2266.36	300	300
2017-01-06 23:55:00	2271.13	2272.01	2270.51	2270.59	2267.73	2267.03	2266.24	300	300
2017-01-06 23:50:00	2269.45	2271.12	2268.82	2271.12	2267.62	2267.03	2266.12	300	300
2017-01-06 23:45:00	2268.68	2269.53	2268.66	2269.43	2267.51	2267.03	2266.00	300	300
2017-01-06 23:40:00	2267.58	2268.74	2267.50	2268.67	2267.45	2267.04	2265.89	300	300
2017-01-06 23:35:00	2268.43	2268.44	2266.82	2267.54	2267.40	2267.06	2265.78	300	300
2017-01-06 23:30:00	2269.67	2269.71	2267.94	2268.39	2267.37	2267.08	2265.69	300	300
2017-01-06 23:25:00	2269.62	2269.94	2268.98	2269.62	2267.33	2267.12	2265.58	300	300
2017-01-06 23:20:00	2269.40	2270.13	2269.34	2269.73	2267.24	2267.15	2265.47	300	300
2017-01-06 23:15:00	2269.56	2270.12	2268.98	2269.40	2267.15	2267.16	2265.35	300	300
2017-01-06 23:10:00	2270.77	2270.95	2269.58	2269.64	2267.06	2267.18	2265.24	300	300
2017-01-06 23:05:00	2270.37	2271.44	2270.37	2270.79	2266.95	2267.19	2265.12	300	300
2017-01-06 23:00:00	2268.96	2270.09	2268.46	2270.09	2266.81	2267.19	2265.00	300	300
2017-01-06 22:55:00	2266.17	2269.32	2266.17	2269.29	2266.70	2267.21	2264.89	300	300
2017-01-06 22:50:00	2265.20	2267.44	2265.17	2266.16	2266.60	2267.23	2264.79	300	300
2017-01-06 22:45:00	2266.46	2267.31	2264.45	2265.13	2266.57	2267.28	2264.70	300	300
2017-01-06 22:40:00	2265.73	2267.67	2265.51	2266.53	2266.56	2267.33	2264.63	300	300
2017-01-06 22:35:00	2266.63	2266.71	2264.06	2265.75	2266.53	2267.37	2264.53	300	300
2017-01-06 22:30:00	2271.14	2271.14	2266.71	2266.73	2266.45	2267.41	2264.44	300	300
2017-01-06 05:10:00	2269.00	2269.00	2269.00	2269.00	2266.36	2267.46	2264.34	300	300
2017-01-06 05:05:00	2269.00	2269.00	2269.00	2269.00	2266.23	2267.49	2264.24	300	300
2017-01-06 05:00:00	2269.02	2269.02	2268.98	2269.00	2266.10	2267.51	2264.13	300	300
2017-01-06 04:55:00	2268.28	2270.00	2268.28	2268.99	2265.96	2267.53	2264.02	300	300
2017-01-06 04:50:00	2268.53	2268.78	2268.05	2268.22	2265.81	2267.54	2263.92	300	300
2017-01-06 04:45:00	2267.57	2268.63	2267.57	2268.46	2265.66	2267.57	2263.81	300	300
2017-01-06 04:40:00	2267.98	2268.25	2267.55	2267.58	2265.56	2267.59	2263.70	300	300
2017-01-06 04:35:00	2268.48	2268.72	2267.77	2267.98	2265.48	2267.61	2263.61	300	300
2017-01-06 04:30:00	2268.46	2268.88	2268.20	2268.48	2265.42	2267.61	2263.51	300	300
2017-01-06 04:25:00	2268.06	2268.65	2267.63	2268.43	2265.34	2267.62	2263.41	300	300
2017-01-06 04:20:00	2266.92	2268.05	2266.77	2268.05	2265.28	2267.63	2263.31	300	300
2017-01-06 04:15:00	2267.15	2267.55	2266.92	2266.92	2265.19	2267.64	2263.22	300	300
2017-01-06 04:10:00	2266.64	2267.18	2266.42	2267.15	2265.14	2267.67	2263.13	300	300
2017-01-06 04:05:00	2267.03	2267.03	2266.31	2266.64	2265.15	2267.69	2263.04	300	300
2017-01-06 04:00:00	2265.76	2267.23	2265.51	2267.03	2265.21	2267.72	2262.95	300	300
2017-01-06 03:55:00	2266.64	2266.67	2265.76	2265.76	2265.24	2267.74	2262.86	300	300
2017-01-06 03:50:00	2266.23	2266.66	2266.04	2266.64	2265.29	2267.77	2262.77	300	300
2017-01-06 03:45:00	2266.39	2266.63	2265.76	2266.22	2265.33	2267.79	2262.67	300	300
2017-01-06 03:40:00	2267.09	2267.25	2266.24	2266.38	2265.39	2267.82	2262.58	300	300
2017-01-06 03:35:00	2266.69	2267.11	2266.61	2267.07	2265.44	2267.84	2262.50	300	300
2017-01-06 03:30:00	2267.32	2267.58	2266.62	2266.68	2265.52	2267.86	2262.42	300	300
2017-01-06 03:25:00	2267.74	2267.95	2267.29	2267.34	2265.59	2267.88	2262.35	300	300
2017-01-06 03:20:00	2267.51	2267.90	2267.28	2267.75	2265.65	2267.90	2262.26	300	300
2017-01-06 03:15:00	2267.50	2268.40	2267.31	2267.49	2265.72	2267.92	2262.19	300	300
2017-01-06 03:10:00	2266.59	2267.58	2266.59	2267.48	2265.78	2267.94	2262.11	300	300
2017-01-06 03:05:00	2267.04	2267.23	2266.26	2266.61	2265.81	2267.96	2262.03	300	300
2017-01-06 03:00:00	2265.82	2267.04	2265.77	2267.03	2265.86	2267.98	2261.96	300	300
2017-01-06 02:55:00	2265.89	2266.26	2265.85	2265.85	2265.93	2268.00	2261.90	300	300
2017-01-06 02:50:00	2265.78	2265.94	2265.64	2265.86	2266.02	2268.03	2261.85	300	300
2017-01-06 02:45:00	2265.34	2265.90	2265.29	2265.82	2266.10	2268.07	2261.80	300	300
2017-01-06 02:40:00	2265.69	2265.79	2265.12	2265.34	2266.15	2268.12	2261.76	300	300
2017-01-06 02:35:00	2264.98	2266.48	2264.98	2265.71	2266.22	2268.16	2261.73	300	300
2017-01-06 02:30:00	2265.71	2265.74	2264.89	2264.98	2266.32	2268.21	2261.71	300	300
2017-01-06 02:25:00	2266.18	2266.19	2265.42	2265.69	2266.44	2268.25	2261.69	300	300
2017-01-06 02:20:00	2266.19	2267.00	2265.98	2266.19	2266.54	2268.29	2261.67	300	300
2017-01-06 02:15:00	2266.22	2266.64	2266.06	2266.20	2266.63	2268.31	2261.65	300	300
2017-01-06 02:10:00	2266.35	2266.54	2265.97	2266.23	2266.72	2268.34	2261.63	300	300
2017-01-06 02:05:00	2265.37	2266.51	2265.02	2266.34	2266.80	2268.37	2261.58	300	300
2017-01-06 02:00:00	2265.00	2265.36	2264.59	2265.36	2266.91	2268.39	2261.53	300	300
2017-01-06 01:55:00	2265.11	2265.66	2264.99	2264.99	2267.05	2268.41	2261.48	300	300
2017-01-06 01:50:00	2264.18	2265.35	2264.18	2265.09	2267.17	2268.43	2261.42	300	300
2017-01-06 01:45:00	2263.76	2264.30	2263.59	2264.17	2267.29	2268.44	2261.37	300	300
2017-01-06 01:40:00	2264.48	2264.74	2263.51	2263.75	2267.43	2268.47	2261.32	300	300
2017-01-06 01:35:00	2264.18	2264.46	2263.91	2264.46	2267.57	2268.51	2261.29	300	300
2017-01-06 01:30:00	2264.72	2264.79	2263.95	2264.16	2267.72	2268.53	2261.16	300	300
2017-01-06 01:25:00	2264.73	2265.10	2264.65	2264.71	2267.86	2268.55	2261.03	300	300
2017-01-06 01:20:00	2264.84	2264.90	2264.20	2264.65	2267.98	2268.57	2260.91	300	300
2017-01-06 01:15:00	2262.14	2264.87	2262.14	2264.86	2268.10	2268.59	2260.78	300	300
2017-01-06 01:10:00	2261.87	2262.25	2261.59	2262.10	2268.21	2268.59	2260.63	300	300
2017-01-06 01:05:00	2262.87	2263.01	2261.74	2261.89	2268.37	2268.62	2260.50	300	300
2017-01-06 01:00:00	2262.58	2263.41	2262.58	2262.88	2268.56	2268.64	2260.37	300	300
2017-01-06 00:55:00	2261.92	2262.76	2261.68	2262.56	2268.74	2268.64	2260.24	300	300
2017-01-06 00:50:00	2261.41	2261.90	2261.05	2261.90	2268.92	2268.67	2260.12	300	300
2017-01-06 00:45:00	2260.86	2261.87	2260.45	2261.42	2269.10	2268.71	2260.01	300	300
2017-01-06 00:40:00	2263.28	2263.31	2260.61	2260.85	2269.27	2268.75	2259.90	300	300
2017-01-06 00:35:00	2263.85	2264.10	2262.72	2263.26	2269.48	2268.81	2259.78	300	300
2017-01-06 00:30:00	2264.73	2265.18	2263.75	2263.81	2269.63	2268.84	2259.65	300	300
2017-01-06 00:25:00	2264.77	2265.47	2264.51	2264.73	2269.73	2268.86	2259.51	300	300
2017-01-06 00:20:00	2264.99	2265.04	2263.64	2264.77	2269.81	2268.88	2259.37	300	300
2017-01-06 00:15:00	2263.84	2265.19	2263.65	2264.96	2269.89	2268.89	2259.22	300	300
2017-01-06 00:10:00	2263.93	2264.58	2263.28	2263.85	2269.99	2268.89	2259.07	300	300
2017-01-06 00:05:00	2268.11	2268.11	2263.19	2264.11	2270.10	2268.90	2258.93	300	300
2017-01-06 00:00:00	2268.89	2269.19	2268.01	2268.10	2270.20	2268.93	2258.80	300	300
2017-01-05 23:55:00	2268.47	2269.53	2268.02	2269.35	2270.23	2268.83	2258.66	300	300
2017-01-05 23:50:00	2268.42	2268.55	2267.71	2268.47	2270.22	2268.71	2258.50	300	300
2017-01-05 23:45:00	2268.70	2268.76	2267.59	2268.43	2270.24	2268.60	2258.35	300	300
2017-01-05 23:40:00	2269.27	2269.35	2268.31	2268.67	2270.25	2268.49	2258.20	300	300
2017-01-05 23:35:00	2268.90	2269.48	2268.65	2269.31	2270.25	2268.37	2258.05	300	300
2017-01-05 23:30:00	2270.87	2271.08	2268.37	2268.93	2270.24	2268.22	2257.90	300	300
2017-01-05 23:25:00	2270.23	2271.27	2270.23	2270.98	2270.24	2268.06	2257.76	300	300
2017-01-05 23:20:00	2270.37	2270.53	2269.39	2270.22	2270.19	2267.88	2257.60	300	300
2017-01-05 23:15:00	2270.89	2271.38	2270.17	2270.36	2270.17	2267.68	2257.45	300	300
2017-01-05 23:10:00	2270.43	2271.50	2270.43	2270.89	2270.15	2267.47	2257.31	300	300
2017-01-05 23:05:00	2269.13	2271.04	2269.08	2270.58	2270.12	2267.25	2257.16	300	300
2017-01-05 23:00:00	2269.26	2270.34	2268.90	2269.16	2270.10	2267.06	2257.01	300	300
2017-01-05 22:55:00	2270.47	2271.22	2269.22	2269.22	2270.10	2266.88	2256.88	300	300
2017-01-05 22:50:00	2270.15	2270.50	2269.29	2270.50	2270.09	2266.70	2256.75	300	300
2017-01-05 22:45:00	2269.83	2270.72	2269.66	2270.25	2270.06	2266.50	2256.61	300	300
2017-01-05 22:40:00	2268.59	2270.35	2268.59	2269.76	2270.05	2266.30	2256.47	300	300
2017-01-05 22:35:00	2268.90	2269.82	2268.26	2268.56	2270.05	2266.09	2256.34	300	300
2017-01-05 22:30:00	2268.18	2268.75	2266.86	2268.75	2270.08	2265.90	2256.20	300	300
2017-01-05 05:10:00	2270.75	2270.75	2270.75	2270.75	2270.11	2265.69	2256.07	300	300
2017-01-05 05:05:00	2270.75	2270.75	2270.75	2270.75	2270.09	2265.45	2255.92	300	300
2017-01-05 05:00:00	2270.64	2270.76	2270.64	2270.75	2270.07	2265.21	2255.77	300	300
2017-01-05 04:55:00	2270.78	2271.42	2269.41	2270.53	2270.04	2264.97	2255.62	300	300
2017-01-05 04:50:00	2270.33	2271.03	2270.33	2270.70	2270.00	2264.74	2255.48	300	300
2017-01-05 04:45:00	2272.40	2272.55	2270.09	2270.16	2269.96	2264.51	2255.34	300	300
2017-01-05 04:40:00	2272.16	2272.82	2272.13	2272.16	2269.94	2264.29	2255.21	300	300
2017-01-05 04:35:00	2271.22	2272.32	2270.86	2272.14	2269.87	2264.04	2255.07	300	300
2017-01-05 04:30:00	2271.13	2271.26	2270.59	2271.22	2269.78	2263.80	2254.93	300	300
2017-01-05 04:25:00	2270.83	2271.41	2270.77	2271.22	2269.68	2263.55	2254.80	300	300
2017-01-05 04:20:00	2271.05	2271.05	2270.16	2270.84	2269.59	2263.30	2254.66	300	300
2017-01-05 04:15:00	2271.49	2271.50	2270.78	2271.07	2269.52	2263.05	2254.54	300	300
2017-01-05 04:10:00	2271.44	2271.55	2270.82	2271.50	2269.44	2262.81	2254.41	300	300
2017-01-05 04:05:00	2270.89	2271.51	2270.86	2271.43	2269.34	2262.58	2254.27	300	300
2017-01-05 04:00:00	2270.39	2271.28	2270.23	2270.89	2269.24	2262.35	2254.14	300	300
2017-01-05 03:55:00	2270.23	2270.45	2269.82	2270.41	2269.16	2262.13	2254.02	300	300
2017-01-05 03:50:00	2270.14	2270.47	2269.59	2270.22	2269.08	2261.92	2253.90	300	300
2017-01-05 03:45:00	2271.58	2271.58	2269.54	2270.14	2268.97	2261.70	2253.79	300	300
2017-01-05 03:40:00	2271.90	2272.18	2270.92	2271.59	2268.87	2261.48	2253.66	300	300
2017-01-05 03:35:00	2271.58	2271.91	2271.53	2271.86	2268.72	2261.23	2253.54	300	300
2017-01-05 03:30:00	2271.10	2271.65	2271.04	2271.57	2268.55	2260.99	2253.41	300	300
2017-01-05 03:25:00	2269.92	2271.16	2269.91	2271.10	2268.43	2260.75	2253.27	300	300
2017-01-05 03:20:00	2271.31	2272.34	2269.90	2269.91	2268.31	2260.51	2253.14	300	300
2017-01-05 03:15:00	2270.53	2271.39	2270.47	2271.30	2268.23	2260.29	2253.01	300	300
2017-01-05 03:10:00	2268.75	2271.07	2268.72	2270.53	2268.13	2260.04	2252.87	300	300
2017-01-05 03:05:00	2268.75	2269.29	2268.51	2268.75	2268.06	2259.81	2252.74	300	300
2017-01-05 03:00:00	2269.01	2269.34	2268.64	2268.74	2268.00	2259.61	2252.62	300	300
2017-01-05 02:55:00	2269.70	2269.72	2268.91	2269.04	2267.96	2259.41	2252.50	300	300
2017-01-05 02:50:00	2269.26	2269.74	2269.26	2269.71	2267.89	2259.20	2252.37	300	300
2017-01-05 02:45:00	2269.25	2269.27	2268.78	2269.24	2267.79	2258.99	2252.24	300	300
2017-01-05 02:40:00	2269.36	2269.40	2268.98	2269.26	2267.71	2258.79	2252.11	300	300
2017-01-05 02:35:00	2269.31	2269.42	2268.99	2269.40	2267.66	2258.59	2251.99	300	300
2017-01-05 02:30:00	2269.17	2269.37	2269.03	2269.30	2267.43	2258.39	2251.85	300	300
2017-01-05 02:25:00	2268.92	2269.18	2268.82	2269.17	2267.20	2258.19	2251.71	300	300
2017-01-05 02:20:00	2268.71	2269.01	2268.49	2268.90	2266.97	2257.98	2251.58	300	300
2017-01-05 02:15:00	2269.01	2269.06	2268.69	2268.71	2266.74	2257.77	2251.46	300	300
2017-01-05 02:10:00	2268.59	2269.13	2268.59	2269.03	2266.49	2257.54	2251.34	300	300
2017-01-05 02:05:00	2268.74	2269.03	2268.48	2268.60	2266.20	2257.33	2251.21	300	300
2017-01-05 02:00:00	2269.12	2269.26	2268.75	2268.78	2265.89	2257.16	2251.09	300	300
2017-01-05 01:55:00	2269.28	2269.59	2269.05	2269.12	2265.56	2256.98	2250.98	300	300
2017-01-05 01:50:00	2269.57	2269.71	2269.25	2269.27	2265.18	2256.82	2250.87	300	300
2017-01-05 01:45:00	2269.56	2269.71	2269.35	2269.56	2264.79	2256.63	2250.76	300	300
2017-01-05 01:40:00	2269.12	2269.55	2269.09	2269.55	2264.39	2256.45	2250.65	300	300
2017-01-05 01:35:00	2268.82	2269.16	2268.71	2269.12	2264.01	2256.28	2250.54	300	300
2017-01-05 01:30:00	2268.88	2269.01	2268.70	2268.82	2263.66	2256.10	2250.44	300	300
2017-01-05 01:25:00	2269.72	2269.92	2268.72	2268.87	2263.31	2255.94	2250.35	300	300
2017-01-05 01:20:00	2269.60	2269.68	2269.30	2269.68	2262.95	2255.80	2250.25	300	300
2017-01-05 01:15:00	2270.31	2270.32	2269.52	2269.61	2262.54	2255.66	2250.15	300	300
2017-01-05 01:10:00	2270.00	2270.32	2269.87	2270.30	2262.14	2255.53	2250.04	300	300
2017-01-05 01:05:00	2270.14	2270.44	2269.78	2269.99	2261.71	2255.40	2249.93	300	300
2017-01-05 01:00:00	2269.69	2270.27	2269.69	2270.15	2261.27	2255.30	2249.82	300	300
2017-01-05 00:55:00	2269.29	2270.03	2269.23	2269.58	2260.80	2255.21	2249.72	300	300
2017-01-05 00:50:00	2268.52	2269.30	2268.52	2269.30	2260.34	2255.13	2249.61	300	300
2017-01-05 00:45:00	2268.84	2269.56	2268.43	2268.54	2259.90	2255.05	2249.51	300	300
2017-01-05 00:40:00	2268.96	2269.08	2268.43	2268.88	2259.48	2254.98	2249.42	300	300
2017-01-05 00:35:00	2268.62	2269.12	2268.52	2268.96	2259.05	2254.92	2249.31	300	300
2017-01-05 00:30:00	2267.66	2268.63	2267.66	2268.62	2258.64	2254.80	2249.21	300	300
2017-01-05 00:25:00	2266.33	2267.85	2266.31	2267.65	2258.21	2254.67	2249.11	300	300
2017-01-05 00:20:00	2266.53	2267.07	2266.29	2266.32	2257.81	2254.54	2249.02	300	300
2017-01-05 00:15:00	2267.39	2267.62	2266.23	2266.52	2257.41	2254.42	2248.93	300	300
2017-01-05 00:10:00	2266.94	2267.53	2266.92	2267.40	2257.01	2254.31	2248.85	300	300
2017-01-05 00:05:00	2266.87	2267.84	2266.73	2266.96	2256.59	2254.17	2248.76	300	300
2017-01-05 00:00:00	2266.42	2267.13	2266.42	2266.85	2256.19	2254.07	2248.66	300	300
2017-01-04 23:55:00	2266.50	2267.01	2266.31	2266.38	2255.81	2253.79	2248.57	300	300
2017-01-04 23:50:00	2266.45	2266.60	2266.04	2266.49	2255.46	2253.52	2248.48	300	300
2017-01-04 23:45:00	2265.03	2266.85	2265.03	2266.42	2255.11	2253.24	2248.40	300	300
2017-01-04 23:40:00	2265.09	2265.58	2264.73	2264.97	2254.77	2252.97	2248.31	300	300
2017-01-04 23:35:00	2263.95	2265.16	2263.87	2265.09	2254.44	2252.68	2248.24	300	300
2017-01-04 23:30:00	2263.42	2264.56	2263.34	2263.95	2254.09	2252.38	2248.16	300	300
2017-01-04 23:25:00	2265.53	2265.62	2263.45	2263.45	2253.74	2252.10	2248.09	300	300
2017-01-04 23:20:00	2265.41	2266.12	2265.21	2265.52	2253.43	2251.84	2248.02	300	300
2017-01-04 23:15:00	2265.64	2265.70	2264.95	2265.35	2253.08	2251.57	2247.93	300	300
2017-01-04 23:10:00	2266.30	2266.30	2265.12	2265.66	2252.72	2251.32	2247.84	300	300
2017-01-04 23:05:00	2267.23	2267.81	2266.15	2266.27	2252.36	2251.04	2247.74	300	300
2017-01-04 23:00:00	2265.85	2267.25	2265.85	2267.19	2251.95	2250.76	2247.64	300	300
2017-01-04 22:55:00	2266.65	2266.76	2265.25	2265.77	2251.55	2250.46	2247.53	300	300
2017-01-04 22:50:00	2265.79	2266.98	2265.79	2266.63	2251.22	2250.17	2247.43	300	300
2017-01-04 22:45:00	2264.90	2266.37	2264.90	2265.71	2250.86	2249.85	2247.34	300	300
2017-01-04 22:40:00	2265.02	2266.92	2264.63	2264.86	2250.51	2249.55	2247.25	300	300
2017-01-04 22:35:00	2266.90	2268.46	2264.92	2264.93	2250.19	2249.25	2247.16	300	300
2017-01-04 22:30:00	2261.60	2266.89	2261.60	2266.75	2249.88	2248.95	2247.07	300	300
2017-01-04 05:10:00	2257.83	2257.83	2257.83	2257.83	2249.53	2248.68	2246.97	300	300
2017-01-04 05:05:00	2257.83	2257.83	2257.83	2257.83	2249.35	2248.49	2246.92	300	300
2017-01-04 05:00:00	2257.47	2257.83	2257.47	2257.83	2249.18	2248.29	2246.87	300	300
2017-01-04 04:55:00	2256.02	2257.44	2255.71	2257.44	2249.00	2248.09	2246.82	300	300
2017-01-04 04:50:00	2255.24	2256.26	2254.66	2255.94	2248.80	2247.91	2246.78	300	300
2017-01-04 04:45:00	2253.20	2255.25	2253.20	2254.87	2248.60	2247.74	2246.74	300	300
2017-01-04 04:40:00	2252.39	2253.33	2252.39	2252.90	2248.47	2247.58	2246.70	300	300
2017-01-04 04:35:00	2250.17	2252.34	2249.95	2252.34	2248.44	2247.45	2246.67	300	300
2017-01-04 04:30:00	2249.80	2250.18	2248.60	2250.18	2248.40	2247.33	2246.65	300	300
2017-01-04 04:25:00	2249.25	2250.34	2249.20	2249.81	2248.45	2247.23	2246.63	300	300
2017-01-04 04:20:00	2250.80	2250.83	2248.48	2249.25	2248.46	2247.15	2246.61	300	300
2017-01-04 04:15:00	2251.59	2252.00	2250.54	2250.78	2248.52	2247.06	2246.60	300	300
2017-01-04 04:10:00	2251.13	2251.61	2251.03	2251.60	2248.54	2246.97	2246.57	300	300
2017-01-04 04:05:00	2250.98	2251.47	2250.93	2251.14	2248.54	2246.88	2246.55	300	300
2017-01-04 04:00:00	2249.49	2251.01	2249.49	2251.00	2248.56	2246.80	2246.53	300	300
2017-01-04 03:55:00	2249.65	2249.69	2248.97	2249.40	2248.65	2246.71	2246.51	300	300
2017-01-04 03:50:00	2248.62	2249.70	2248.31	2249.66	2248.77	2246.65	2246.50	300	300
2017-01-04 03:45:00	2248.08	2248.63	2247.65	2248.62	2248.91	2246.58	2246.50	300	300
2017-01-04 03:40:00	2246.70	2248.08	2246.66	2248.06	2249.09	2246.51	2246.50	300	300
2017-01-04 03:35:00	2246.53	2247.23	2246.53	2246.71	2249.33	2246.44	2246.51	300	300
2017-01-04 03:30:00	2246.94	2247.23	2246.37	2246.53	2249.62	2246.39	2246.52	300	300
2017-01-04 03:25:00	2247.60	2247.89	2246.91	2246.94	2249.92	2246.34	2246.53	300	300
2017-01-04 03:20:00	2247.73	2248.25	2247.53	2247.64	2250.20	2246.28	2246.54	300	300
2017-01-04 03:15:00	2248.24	2248.93	2247.70	2247.70	2250.48	2246.23	2246.54	300	300
2017-01-04 03:10:00	2247.37	2248.26	2247.36	2248.25	2250.79	2246.18	2246.55	300	300
2017-01-04 03:05:00	2247.49	2247.74	2247.07	2247.37	2250.96	2246.13	2246.55	300	300
2017-01-04 03:00:00	2246.20	2247.92	2246.19	2247.48	2251.13	2246.10	2246.56	300	300
2017-01-04 02:55:00	2246.79	2246.85	2246.09	2246.20	2251.27	2246.06	2246.57	300	300
2017-01-04 02:50:00	2246.24	2247.20	2246.21	2246.77	2251.43	2246.05	2246.58	300	300
2017-01-04 02:45:00	2246.81	2247.77	2245.64	2246.23	2251.60	2246.03	2246.60	300	300
2017-01-04 02:40:00	2247.79	2247.81	2246.63	2246.81	2251.76	2246.02	2246.62	300	300
2017-01-04 02:35:00	2249.02	2249.02	2247.78	2247.82	2251.96	2246.00	2246.65	300	300
2017-01-04 02:30:00	2249.04	2249.81	2248.90	2249.02	2251.78	2245.96	2246.67	300	300
2017-01-04 02:25:00	2249.50	2249.60	2249.06	2249.06	2251.58	2245.93	2246.69	300	300
2017-01-04 02:20:00	2248.11	2249.60	2247.92	2249.50	2251.37	2245.91	2246.70	300	300
2017-01-04 02:15:00	2247.67	2248.20	2247.51	2248.12	2251.18	2245.88	2246.71	300	300
2017-01-04 02:10:00	2246.84	2247.65	2246.60	2247.65	2250.92	2245.87	2246.73	300	300
2017-01-04 02:05:00	2247.61	2248.06	2246.50	2246.83	2250.67	2245.85	2246.76	300	300
2017-01-04 02:00:00	2248.11	2248.53	2247.53	2247.63	2250.45	2245.84	2246.78	300	300
2017-01-04 01:55:00	2247.19	2248.17	2247.19	2248.08	2250.25	2245.82	2246.80	300	300
2017-01-04 01:50:00	2247.84	2248.02	2246.71	2247.16	2250.07	2245.80	2246.81	300	300
2017-01-04 01:45:00	2245.77	2247.80	2245.34	2247.80	2249.92	2245.77	2246.84	300	300
2017-01-04 01:40:00	2247.48	2247.48	2245.66	2245.78	2249.72	2245.73	2246.87	300	300
2017-01-04 01:35:00	2249.04	2249.04	2247.38	2247.47	2249.57	2245.71	2246.91	300	300
2017-01-04 01:30:00	2248.54	2249.26	2247.80	2249.06	2249.37	2245.68		300	300
2017-01-04 01:25:00	2248.39	2249.30	2248.39	2248.56	2249.11	2245.64		300	300
2017-01-04 01:20:00	2248.85	2248.98	2247.87	2248.35	2248.85	2245.59		300	300
2017-01-04 01:15:00	2249.47	2249.75	2248.56	2248.84	2248.59	2245.54		300	300
2017-01-04 01:10:00	2248.90	2249.83	2248.90	2249.47	2248.31	2245.48		300	300
2017-01-04 01:05:00	2248.96	2248.99	2247.39	2248.95	2248.03	2245.43		300	300
2017-01-04 01:00:00	2249.45	2249.91	2248.43	2248.97	2247.83	2245.38		300	300
2017-01-04 00:55:00	2248.62	2249.40	2247.54	2249.40	2247.63	2245.31		300	300
2017-01-04 00:50:00	2247.90	2248.87	2247.33	2248.62	2247.41	2245.24		300	300
2017-01-04 00:45:00	2245.67	2248.36	2245.64	2247.91	2247.19	2245.19		300	300
2017-01-04 00:40:00	2248.17	2248.22	2245.13	2245.69	2247.01	2245.16		300	300
2017-01-04 00:35:00	2251.36	2251.36	2248.14	2248.14	2246.88	2245.14		300	300
2017-01-04 00:30:00	2250.40	2252.07	2250.36	2251.41	2246.70	2245.09		300	300
2017-01-04 00:25:00	2252.83	2252.83	2250.19	2250.40	2246.46	2245.01		300	300
2017-01-04 00:20:00	2250.38	2253.35	2250.38	2252.84	2246.25	2244.97		300	300
